"Prices","year","month","State"
9.74,2014,1,"Wyoming"
9.83,2014,2,"Wyoming"
10.03,2014,3,"Wyoming"
10.2,2014,4,"Wyoming"
10.57,2014,5,"Wyoming"
11.17,2014,6,"Wyoming"
11.23,2014,7,"Wyoming"
11.09,2014,8,"Wyoming"
11.08,2014,9,"Wyoming"
11.14,2014,10,"Wyoming"
10.63,2014,11,"Wyoming"
10.47,2014,12,"Wyoming"
10.27,2015,1,"Wyoming"
10.43,2015,2,"Wyoming"
10.57,2015,3,"Wyoming"
10.8,2015,4,"Wyoming"
11.3,2015,5,"Wyoming"
11.36,2015,6,"Wyoming"
11.64,2015,7,"Wyoming"
11.5,2015,8,"Wyoming"
11.53,2015,9,"Wyoming"
11.56,2015,10,"Wyoming"
11.11,2015,11,"Wyoming"
10.54,2015,12,"Wyoming"
10.45,2016,1,"Wyoming"
10.62,2016,2,"Wyoming"
10.85,2016,3,"Wyoming"
10.99,2016,4,"Wyoming"
11.5,2016,5,"Wyoming"
11.81,2016,6,"Wyoming"
11.88,2016,7,"Wyoming"
11.75,2016,8,"Wyoming"
11.8,2016,9,"Wyoming"
6.17,2001,1,"Utah"
6.83,2001,2,"Utah"
6.57,2001,3,"Utah"
6.9,2001,4,"Utah"
7.13,2001,5,"Utah"
7.05,2001,6,"Utah"
6.9,2001,7,"Utah"
6.98,2001,8,"Utah"
6.82,2001,9,"Utah"
6.44,2001,10,"Utah"
6.5,2001,11,"Utah"
6.33,2001,12,"Utah"
6.66,2002,1,"Utah"
6.34,2002,2,"Utah"
6.35,2002,3,"Utah"
6.61,2002,4,"Utah"
6.8,2002,5,"Utah"
6.98,2002,6,"Utah"
7.2,2002,7,"Utah"
7.15,2002,8,"Utah"
7.16,2002,9,"Utah"
6.85,2002,10,"Utah"
6.61,2002,11,"Utah"
6.51,2002,12,"Utah"
6.59,2003,1,"Utah"
6.71,2003,2,"Utah"
6.66,2003,3,"Utah"
6.91,2003,4,"Utah"
6.91,2003,5,"Utah"
7.39,2003,6,"Utah"
7.11,2003,7,"Utah"
7.16,2003,8,"Utah"
7.15,2003,9,"Utah"
6.9,2003,10,"Utah"
6.53,2003,11,"Utah"
6.62,2003,12,"Utah"
6.57,2004,1,"Utah"
6.64,2004,2,"Utah"
6.58,2004,3,"Utah"
6.99,2004,4,"Utah"
7.54,2004,5,"Utah"
7.78,2004,6,"Utah"
7.77,2004,7,"Utah"
7.76,2004,8,"Utah"
7.58,2004,9,"Utah"
7.29,2004,10,"Utah"
6.84,2004,11,"Utah"
6.98,2004,12,"Utah"
6.93,2005,1,"Utah"
7.01,2005,2,"Utah"
7.14,2005,3,"Utah"
7.38,2005,4,"Utah"
7.65,2005,5,"Utah"
7.93,2005,6,"Utah"
8.01,2005,7,"Utah"
8.12,2005,8,"Utah"
7.95,2005,9,"Utah"
7.33,2005,10,"Utah"
7.1,2005,11,"Utah"
7.16,2005,12,"Utah"
7.23,2006,1,"Utah"
7.25,2006,2,"Utah"
7.25,2006,3,"Utah"
7.32,2006,4,"Utah"
7.68,2006,5,"Utah"
8.05,2006,6,"Utah"
8.08,2006,7,"Utah"
8.14,2006,8,"Utah"
7.77,2006,9,"Utah"
7.38,2006,10,"Utah"
7.1,2006,11,"Utah"
7.31,2006,12,"Utah"
7.56,2007,1,"Utah"
7.9,2007,2,"Utah"
7.69,2007,3,"Utah"
7.77,2007,4,"Utah"
8.13,2007,5,"Utah"
8.62,2007,6,"Utah"
8.83,2007,7,"Utah"
8.75,2007,8,"Utah"
8.42,2007,9,"Utah"
7.89,2007,10,"Utah"
7.7,2007,11,"Utah"
7.78,2007,12,"Utah"
7.72,2008,1,"Utah"
7.78,2008,2,"Utah"
7.83,2008,3,"Utah"
7.89,2008,4,"Utah"
8.31,2008,5,"Utah"
8.62,2008,6,"Utah"
8.79,2008,7,"Utah"
8.86,2008,8,"Utah"
8.63,2008,9,"Utah"
8.25,2008,10,"Utah"
7.91,2008,11,"Utah"
7.99,2008,12,"Utah"
7.94,2009,1,"Utah"
8.03,2009,2,"Utah"
8.05,2009,3,"Utah"
8.11,2009,4,"Utah"
8.56,2009,5,"Utah"
9.04,2009,6,"Utah"
9.05,2009,7,"Utah"
9.2,2009,8,"Utah"
8.85,2009,9,"Utah"
8.35,2009,10,"Utah"
7.99,2009,11,"Utah"
8.08,2009,12,"Utah"
8.06,2010,1,"Utah"
8.22,2010,2,"Utah"
8.36,2010,3,"Utah"
8.4,2010,4,"Utah"
8.81,2010,5,"Utah"
9.11,2010,6,"Utah"
9.45,2010,7,"Utah"
9.54,2010,8,"Utah"
8.97,2010,9,"Utah"
8.5,2010,10,"Utah"
8.15,2010,11,"Utah"
8.22,2010,12,"Utah"
8.16,2011,1,"Utah"
8.33,2011,2,"Utah"
8.35,2011,3,"Utah"
8.44,2011,4,"Utah"
8.92,2011,5,"Utah"
9.27,2011,6,"Utah"
9.44,2011,7,"Utah"
9.55,2011,8,"Utah"
9.43,2011,9,"Utah"
9.35,2011,10,"Utah"
8.98,2011,11,"Utah"
8.95,2011,12,"Utah"
9.23,2012,1,"Utah"
9.33,2012,2,"Utah"
9.36,2012,3,"Utah"
9.47,2012,4,"Utah"
9.87,2012,5,"Utah"
10.35,2012,6,"Utah"
10.68,2012,7,"Utah"
10.66,2012,8,"Utah"
10.23,2012,9,"Utah"
9.59,2012,10,"Utah"
9.7,2012,11,"Utah"
9.73,2012,12,"Utah"
9.64,2013,1,"Utah"
9.68,2013,2,"Utah"
9.74,2013,3,"Utah"
9.83,2013,4,"Utah"
10.44,2013,5,"Utah"
10.77,2013,6,"Utah"
11.33,2013,7,"Utah"
11.17,2013,8,"Utah"
10.92,2013,9,"Utah"
10.09,2013,10,"Utah"
10.04,2013,11,"Utah"
9.98,2013,12,"Utah"
9.93,2014,1,"Utah"
9.98,2014,2,"Utah"
10.08,2014,3,"Utah"
10.12,2014,4,"Utah"
10.7,2014,5,"Utah"
11.12,2014,6,"Utah"
11.52,2014,7,"Utah"
11.45,2014,8,"Utah"
11.02,2014,9,"Utah"
10.16,2014,10,"Utah"
10.63,2014,11,"Utah"
10.27,2014,12,"Utah"
10.26,2015,1,"Utah"
10.39,2015,2,"Utah"
10.41,2015,3,"Utah"
10.48,2015,4,"Utah"
10.97,2015,5,"Utah"
11.24,2015,6,"Utah"
11.83,2015,7,"Utah"
11.34,2015,8,"Utah"
11.3,2015,9,"Utah"
10.47,2015,10,"Utah"
10.63,2015,11,"Utah"
10.5,2015,12,"Utah"
10.54,2016,1,"Utah"
10.61,2016,2,"Utah"
10.67,2016,3,"Utah"
10.71,2016,4,"Utah"
11.01,2016,5,"Utah"
11.51,2016,6,"Utah"
11.72,2016,7,"Utah"
11.89,2016,8,"Utah"
11.28,2016,9,"Utah"
7.98,2001,1,"New Mexico"
8.01,2001,2,"New Mexico"
8.24,2001,3,"New Mexico"
8.75,2001,4,"New Mexico"
9.24,2001,5,"New Mexico"
9.13,2001,6,"New Mexico"
8.94,2001,7,"New Mexico"
9.07,2001,8,"New Mexico"
9.19,2001,9,"New Mexico"
9.29,2001,10,"New Mexico"
8.61,2001,11,"New Mexico"
8.46,2001,12,"New Mexico"
8.16,2002,1,"New Mexico"
7.41,2002,2,"New Mexico"
7.76,2002,3,"New Mexico"
8.37,2002,4,"New Mexico"
9.25,2002,5,"New Mexico"
8.86,2002,6,"New Mexico"
8.84,2002,7,"New Mexico"
8.86,2002,8,"New Mexico"
8.78,2002,9,"New Mexico"
8.94,2002,10,"New Mexico"
8.47,2002,11,"New Mexico"
8.26,2002,12,"New Mexico"
8.15,2003,1,"New Mexico"
8.34,2003,2,"New Mexico"
8.46,2003,3,"New Mexico"
8.71,2003,4,"New Mexico"
8.65,2003,5,"New Mexico"
9.05,2003,6,"New Mexico"
8.96,2003,7,"New Mexico"
9.12,2003,8,"New Mexico"
9.07,2003,9,"New Mexico"
8.96,2003,10,"New Mexico"
8.45,2003,11,"New Mexico"
8.17,2003,12,"New Mexico"
8.13,2004,1,"New Mexico"
8.35,2004,2,"New Mexico"
8.3,2004,3,"New Mexico"
8.55,2004,4,"New Mexico"
8.95,2004,5,"New Mexico"
8.92,2004,6,"New Mexico"
9.04,2004,7,"New Mexico"
9.07,2004,8,"New Mexico"
9.1,2004,9,"New Mexico"
9.01,2004,10,"New Mexico"
8.35,2004,11,"New Mexico"
8.17,2004,12,"New Mexico"
8.48,2005,1,"New Mexico"
8.81,2005,2,"New Mexico"
8.57,2005,3,"New Mexico"
8.78,2005,4,"New Mexico"
9.05,2005,5,"New Mexico"
9.21,2005,6,"New Mexico"
9.39,2005,7,"New Mexico"
9.47,2005,8,"New Mexico"
9.35,2005,9,"New Mexico"
9.68,2005,10,"New Mexico"
9.42,2005,11,"New Mexico"
9.2,2005,12,"New Mexico"
9.25,2006,1,"New Mexico"
9.04,2006,2,"New Mexico"
8.95,2006,3,"New Mexico"
8.84,2006,4,"New Mexico"
8.97,2006,5,"New Mexico"
9.04,2006,6,"New Mexico"
9.16,2006,7,"New Mexico"
9.3,2006,8,"New Mexico"
9.27,2006,9,"New Mexico"
9.37,2006,10,"New Mexico"
8.74,2006,11,"New Mexico"
8.64,2006,12,"New Mexico"
8.46,2007,1,"New Mexico"
8.77,2007,2,"New Mexico"
8.86,2007,3,"New Mexico"
9.03,2007,4,"New Mexico"
9.22,2007,5,"New Mexico"
9.38,2007,6,"New Mexico"
9.37,2007,7,"New Mexico"
9.29,2007,8,"New Mexico"
9.29,2007,9,"New Mexico"
9.47,2007,10,"New Mexico"
9.25,2007,11,"New Mexico"
9.07,2007,12,"New Mexico"
8.93,2008,1,"New Mexico"
9.04,2008,2,"New Mexico"
9.09,2008,3,"New Mexico"
9.47,2008,4,"New Mexico"
10.08,2008,5,"New Mexico"
10.86,2008,6,"New Mexico"
11.05,2008,7,"New Mexico"
11.21,2008,8,"New Mexico"
10.66,2008,9,"New Mexico"
10.36,2008,10,"New Mexico"
9.79,2008,11,"New Mexico"
9.26,2008,12,"New Mexico"
9.49,2009,1,"New Mexico"
9.95,2009,2,"New Mexico"
10.01,2009,3,"New Mexico"
9.6,2009,4,"New Mexico"
9.55,2009,5,"New Mexico"
10.32,2009,6,"New Mexico"
10.67,2009,7,"New Mexico"
10.95,2009,8,"New Mexico"
10.22,2009,9,"New Mexico"
10.36,2009,10,"New Mexico"
9.54,2009,11,"New Mexico"
9.31,2009,12,"New Mexico"
9.63,2010,1,"New Mexico"
9.9,2010,2,"New Mexico"
9.98,2010,3,"New Mexico"
10.17,2010,4,"New Mexico"
10.43,2010,5,"New Mexico"
11.26,2010,6,"New Mexico"
11.54,2010,7,"New Mexico"
11.79,2010,8,"New Mexico"
10.79,2010,9,"New Mexico"
10.63,2010,10,"New Mexico"
9.9,2010,11,"New Mexico"
9.69,2010,12,"New Mexico"
9.6,2011,1,"New Mexico"
10.07,2011,2,"New Mexico"
10.26,2011,3,"New Mexico"
10.45,2011,4,"New Mexico"
10.39,2011,5,"New Mexico"
11.48,2011,6,"New Mexico"
11.79,2011,7,"New Mexico"
12.32,2011,8,"New Mexico"
11.36,2011,9,"New Mexico"
12.84,2011,10,"New Mexico"
10.29,2011,11,"New Mexico"
10.58,2011,12,"New Mexico"
10.79,2012,1,"New Mexico"
10.62,2012,2,"New Mexico"
10.71,2012,3,"New Mexico"
10.77,2012,4,"New Mexico"
11.04,2012,5,"New Mexico"
12.08,2012,6,"New Mexico"
12.19,2012,7,"New Mexico"
12.49,2012,8,"New Mexico"
11.98,2012,9,"New Mexico"
11.51,2012,10,"New Mexico"
10.69,2012,11,"New Mexico"
10.71,2012,12,"New Mexico"
10.88,2013,1,"New Mexico"
11.2,2013,2,"New Mexico"
11.31,2013,3,"New Mexico"
11.34,2013,4,"New Mexico"
11.4,2013,5,"New Mexico"
12.47,2013,6,"New Mexico"
12.76,2013,7,"New Mexico"
12.63,2013,8,"New Mexico"
12.02,2013,9,"New Mexico"
11.65,2013,10,"New Mexico"
11.04,2013,11,"New Mexico"
10.84,2013,12,"New Mexico"
11.24,2014,1,"New Mexico"
11.34,2014,2,"New Mexico"
11.52,2014,3,"New Mexico"
11.82,2014,4,"New Mexico"
11.97,2014,5,"New Mexico"
13.05,2014,6,"New Mexico"
13.59,2014,7,"New Mexico"
13.54,2014,8,"New Mexico"
12.69,2014,9,"New Mexico"
12.67,2014,10,"New Mexico"
11.55,2014,11,"New Mexico"
11.54,2014,12,"New Mexico"
12.14,2015,1,"New Mexico"
12.48,2015,2,"New Mexico"
12.05,2015,3,"New Mexico"
12.3,2015,4,"New Mexico"
12.31,2015,5,"New Mexico"
13.03,2015,6,"New Mexico"
13.21,2015,7,"New Mexico"
13.24,2015,8,"New Mexico"
12.68,2015,9,"New Mexico"
12.61,2015,10,"New Mexico"
11.77,2015,11,"New Mexico"
11.31,2015,12,"New Mexico"
11.45,2016,1,"New Mexico"
11.26,2016,2,"New Mexico"
11.44,2016,3,"New Mexico"
11.34,2016,4,"New Mexico"
11.35,2016,5,"New Mexico"
12.22,2016,6,"New Mexico"
12.51,2016,7,"New Mexico"
13.02,2016,8,"New Mexico"
12.9,2016,9,"New Mexico"
7.55,2001,1,"Nevada"
7.93,2001,2,"Nevada"
8.94,2001,3,"Nevada"
9.34,2001,4,"Nevada"
9.21,2001,5,"Nevada"
9.23,2001,6,"Nevada"
9.25,2001,7,"Nevada"
9.68,2001,8,"Nevada"
9.28,2001,9,"Nevada"
9.16,2001,10,"Nevada"
9.45,2001,11,"Nevada"
9.24,2001,12,"Nevada"
9.41,2002,1,"Nevada"
9.47,2002,2,"Nevada"
9.34,2002,3,"Nevada"
9.5,2002,4,"Nevada"
9.82,2002,5,"Nevada"
9.9,2002,6,"Nevada"
9.52,2002,7,"Nevada"
8.38,2002,8,"Nevada"
9.74,2002,9,"Nevada"
9.66,2002,10,"Nevada"
9.51,2002,11,"Nevada"
9.53,2002,12,"Nevada"
9.37,2003,1,"Nevada"
9.66,2003,2,"Nevada"
9.63,2003,3,"Nevada"
9.75,2003,4,"Nevada"
9.34,2003,5,"Nevada"
8.68,2003,6,"Nevada"
8.61,2003,7,"Nevada"
8.67,2003,8,"Nevada"
8.73,2003,9,"Nevada"
8.97,2003,10,"Nevada"
9.33,2003,11,"Nevada"
9.07,2003,12,"Nevada"
8.94,2004,1,"Nevada"
9.09,2004,2,"Nevada"
9.17,2004,3,"Nevada"
9.95,2004,4,"Nevada"
9.99,2004,5,"Nevada"
9.65,2004,6,"Nevada"
9.67,2004,7,"Nevada"
9.65,2004,8,"Nevada"
9.76,2004,9,"Nevada"
10.09,2004,10,"Nevada"
10.38,2004,11,"Nevada"
10.1,2004,12,"Nevada"
9.99,2005,1,"Nevada"
10.24,2005,2,"Nevada"
10.26,2005,3,"Nevada"
10.46,2005,4,"Nevada"
10.33,2005,5,"Nevada"
9.89,2005,6,"Nevada"
9.84,2005,7,"Nevada"
9.9,2005,8,"Nevada"
9.97,2005,9,"Nevada"
10.73,2005,10,"Nevada"
11.27,2005,11,"Nevada"
10.8,2005,12,"Nevada"
10.77,2006,1,"Nevada"
10.88,2006,2,"Nevada"
11.04,2006,3,"Nevada"
11.08,2006,4,"Nevada"
11.3,2006,5,"Nevada"
10.97,2006,6,"Nevada"
10.94,2006,7,"Nevada"
10.95,2006,8,"Nevada"
11.04,2006,9,"Nevada"
11.58,2006,10,"Nevada"
11.79,2006,11,"Nevada"
11.23,2006,12,"Nevada"
11.21,2007,1,"Nevada"
11.37,2007,2,"Nevada"
11.52,2007,3,"Nevada"
11.5,2007,4,"Nevada"
11.26,2007,5,"Nevada"
11.55,2007,6,"Nevada"
12.13,2007,7,"Nevada"
11.94,2007,8,"Nevada"
11.88,2007,9,"Nevada"
12.59,2007,10,"Nevada"
12.6,2007,11,"Nevada"
12.29,2007,12,"Nevada"
12,2008,1,"Nevada"
12.09,2008,2,"Nevada"
12.54,2008,3,"Nevada"
12.52,2008,4,"Nevada"
12.35,2008,5,"Nevada"
12.06,2008,6,"Nevada"
11.76,2008,7,"Nevada"
11.23,2008,8,"Nevada"
11.29,2008,9,"Nevada"
12.07,2008,10,"Nevada"
12.7,2008,11,"Nevada"
12.23,2008,12,"Nevada"
12.22,2009,1,"Nevada"
12.52,2009,2,"Nevada"
12.74,2009,3,"Nevada"
12.97,2009,4,"Nevada"
12.46,2009,5,"Nevada"
12.02,2009,6,"Nevada"
12.88,2009,7,"Nevada"
13.19,2009,8,"Nevada"
13.27,2009,9,"Nevada"
13.52,2009,10,"Nevada"
13.73,2009,11,"Nevada"
13,2009,12,"Nevada"
12.05,2010,1,"Nevada"
13,2010,2,"Nevada"
12.79,2010,3,"Nevada"
13,2010,4,"Nevada"
12.93,2010,5,"Nevada"
12.42,2010,6,"Nevada"
12.08,2010,7,"Nevada"
12.19,2010,8,"Nevada"
12.43,2010,9,"Nevada"
12.18,2010,10,"Nevada"
12.6,2010,11,"Nevada"
11.61,2010,12,"Nevada"
11.6,2011,1,"Nevada"
11.85,2011,2,"Nevada"
12.02,2011,3,"Nevada"
12.07,2011,4,"Nevada"
12.06,2011,5,"Nevada"
11.55,2011,6,"Nevada"
11.46,2011,7,"Nevada"
11.52,2011,8,"Nevada"
11.52,2011,9,"Nevada"
11.38,2011,10,"Nevada"
11.75,2011,11,"Nevada"
11.07,2011,12,"Nevada"
11.38,2012,1,"Nevada"
12.55,2012,2,"Nevada"
12.16,2012,3,"Nevada"
12.4,2012,4,"Nevada"
12.1,2012,5,"Nevada"
11.8,2012,6,"Nevada"
11.52,2012,7,"Nevada"
11.46,2012,8,"Nevada"
11.58,2012,9,"Nevada"
12.04,2012,10,"Nevada"
12.45,2012,11,"Nevada"
11.82,2012,12,"Nevada"
11.24,2013,1,"Nevada"
11.59,2013,2,"Nevada"
11.9,2013,3,"Nevada"
12.28,2013,4,"Nevada"
11.96,2013,5,"Nevada"
11.56,2013,6,"Nevada"
11.6,2013,7,"Nevada"
11.76,2013,8,"Nevada"
11.95,2013,9,"Nevada"
12.99,2013,10,"Nevada"
13.06,2013,11,"Nevada"
12.3,2013,12,"Nevada"
12.46,2014,1,"Nevada"
13.05,2014,2,"Nevada"
13.38,2014,3,"Nevada"
13.56,2014,4,"Nevada"
13.2,2014,5,"Nevada"
12.82,2014,6,"Nevada"
12.65,2014,7,"Nevada"
12.63,2014,8,"Nevada"
12.87,2014,9,"Nevada"
13.21,2014,10,"Nevada"
13.61,2014,11,"Nevada"
12.95,2014,12,"Nevada"
12.69,2015,1,"Nevada"
13.46,2015,2,"Nevada"
13.6,2015,3,"Nevada"
13.48,2015,4,"Nevada"
13.52,2015,5,"Nevada"
13.12,2015,6,"Nevada"
12,2015,7,"Nevada"
12.35,2015,8,"Nevada"
12.38,2015,9,"Nevada"
12.98,2015,10,"Nevada"
12.7,2015,11,"Nevada"
12.4,2015,12,"Nevada"
11.42,2016,1,"Nevada"
12.2,2016,2,"Nevada"
12.28,2016,3,"Nevada"
11.89,2016,4,"Nevada"
12.09,2016,5,"Nevada"
11.4,2016,6,"Nevada"
10.72,2016,7,"Nevada"
10.83,2016,8,"Nevada"
11.18,2016,9,"Nevada"
6.44,2001,1,"Montana"
6.46,2001,2,"Montana"
6.35,2001,3,"Montana"
6.31,2001,4,"Montana"
6.94,2001,5,"Montana"
7.2,2001,6,"Montana"
7.32,2001,7,"Montana"
7.35,2001,8,"Montana"
7.28,2001,9,"Montana"
7.27,2001,10,"Montana"
7.1,2001,11,"Montana"
6.95,2001,12,"Montana"
6.83,2002,1,"Montana"
6.93,2002,2,"Montana"
6.74,2002,3,"Montana"
6.88,2002,4,"Montana"
7.08,2002,5,"Montana"
7.35,2002,6,"Montana"
7.68,2002,7,"Montana"
7.88,2002,8,"Montana"
7.86,2002,9,"Montana"
7.63,2002,10,"Montana"
7.25,2002,11,"Montana"
7.09,2002,12,"Montana"
6.93,2003,1,"Montana"
7.04,2003,2,"Montana"
7.07,2003,3,"Montana"
7.31,2003,4,"Montana"
7.5,2003,5,"Montana"
7.79,2003,6,"Montana"
8.03,2003,7,"Montana"
8.3,2003,8,"Montana"
8.25,2003,9,"Montana"
8.01,2003,10,"Montana"
7.6,2003,11,"Montana"
7.31,2003,12,"Montana"
7.15,2004,1,"Montana"
7.14,2004,2,"Montana"
7.66,2004,3,"Montana"
7.79,2004,4,"Montana"
8.06,2004,5,"Montana"
8.34,2004,6,"Montana"
8.38,2004,7,"Montana"
8.33,2004,8,"Montana"
8.44,2004,9,"Montana"
8.09,2004,10,"Montana"
7.94,2004,11,"Montana"
7.72,2004,12,"Montana"
7.37,2005,1,"Montana"
7.54,2005,2,"Montana"
7.74,2005,3,"Montana"
7.98,2005,4,"Montana"
8.4,2005,5,"Montana"
8.5,2005,6,"Montana"
8.54,2005,7,"Montana"
8.52,2005,8,"Montana"
8.63,2005,9,"Montana"
8.33,2005,10,"Montana"
8.4,2005,11,"Montana"
7.92,2005,12,"Montana"
7.7,2006,1,"Montana"
8.34,2006,2,"Montana"
7.93,2006,3,"Montana"
7.99,2006,4,"Montana"
8.25,2006,5,"Montana"
8.46,2006,6,"Montana"
8.45,2006,7,"Montana"
8.41,2006,8,"Montana"
8.83,2006,9,"Montana"
8.83,2006,10,"Montana"
8.45,2006,11,"Montana"
8.23,2006,12,"Montana"
8.19,2007,1,"Montana"
8.21,2007,2,"Montana"
8.56,2007,3,"Montana"
8.77,2007,4,"Montana"
8.92,2007,5,"Montana"
9.44,2007,6,"Montana"
9.4,2007,7,"Montana"
9.12,2007,8,"Montana"
9.2,2007,9,"Montana"
9.13,2007,10,"Montana"
8.42,2007,11,"Montana"
8.61,2007,12,"Montana"
8.53,2008,1,"Montana"
8.51,2008,2,"Montana"
8.8,2008,3,"Montana"
8.9,2008,4,"Montana"
9.37,2008,5,"Montana"
9.72,2008,6,"Montana"
9.96,2008,7,"Montana"
9.89,2008,8,"Montana"
9.78,2008,9,"Montana"
9.36,2008,10,"Montana"
8.98,2008,11,"Montana"
8.69,2008,12,"Montana"
8.51,2009,1,"Montana"
8.6,2009,2,"Montana"
8.71,2009,3,"Montana"
8.73,2009,4,"Montana"
9.04,2009,5,"Montana"
9.49,2009,6,"Montana"
9.58,2009,7,"Montana"
9.28,2009,8,"Montana"
9.38,2009,9,"Montana"
9.15,2009,10,"Montana"
8.87,2009,11,"Montana"
8.67,2009,12,"Montana"
8.45,2010,1,"Montana"
8.62,2010,2,"Montana"
8.83,2010,3,"Montana"
8.88,2010,4,"Montana"
9.16,2010,5,"Montana"
9.42,2010,6,"Montana"
9.74,2010,7,"Montana"
9.9,2010,8,"Montana"
9.79,2010,9,"Montana"
9.69,2010,10,"Montana"
9.39,2010,11,"Montana"
8.95,2010,12,"Montana"
9.08,2011,1,"Montana"
9.33,2011,2,"Montana"
9.35,2011,3,"Montana"
9.5,2011,4,"Montana"
9.77,2011,5,"Montana"
10.15,2011,6,"Montana"
10.39,2011,7,"Montana"
10.34,2011,8,"Montana"
10.44,2011,9,"Montana"
10.26,2011,10,"Montana"
9.8,2011,11,"Montana"
9.58,2011,12,"Montana"
9.57,2012,1,"Montana"
9.59,2012,2,"Montana"
9.7,2012,3,"Montana"
9.86,2012,4,"Montana"
10.13,2012,5,"Montana"
10.43,2012,6,"Montana"
10.6,2012,7,"Montana"
10.52,2012,8,"Montana"
10.74,2012,9,"Montana"
10.54,2012,10,"Montana"
10.04,2012,11,"Montana"
9.89,2012,12,"Montana"
9.77,2013,1,"Montana"
9.82,2013,2,"Montana"
10,2013,3,"Montana"
10.11,2013,4,"Montana"
10.4,2013,5,"Montana"
11,2013,6,"Montana"
10.98,2013,7,"Montana"
10.88,2013,8,"Montana"
11.02,2013,9,"Montana"
10.65,2013,10,"Montana"
10.23,2013,11,"Montana"
9.94,2013,12,"Montana"
9.8,2014,1,"Montana"
9.74,2014,2,"Montana"
9.82,2014,3,"Montana"
9.89,2014,4,"Montana"
10.2,2014,5,"Montana"
10.6,2014,6,"Montana"
10.74,2014,7,"Montana"
10.82,2014,8,"Montana"
10.91,2014,9,"Montana"
10.72,2014,10,"Montana"
10.25,2014,11,"Montana"
9.67,2014,12,"Montana"
10.67,2015,1,"Montana"
10.26,2015,2,"Montana"
10.57,2015,3,"Montana"
10.85,2015,4,"Montana"
11.18,2015,5,"Montana"
11.5,2015,6,"Montana"
11.34,2015,7,"Montana"
11.22,2015,8,"Montana"
11.35,2015,9,"Montana"
11.19,2015,10,"Montana"
10.79,2015,11,"Montana"
10.35,2015,12,"Montana"
10.19,2016,1,"Montana"
10.51,2016,2,"Montana"
10.92,2016,3,"Montana"
11.03,2016,4,"Montana"
11.42,2016,5,"Montana"
11.59,2016,6,"Montana"
11.6,2016,7,"Montana"
11.5,2016,8,"Montana"
11.62,2016,9,"Montana"
5.21,2001,1,"Idaho"
5.36,2001,2,"Idaho"
5.41,2001,3,"Idaho"
5.51,2001,4,"Idaho"
6.48,2001,5,"Idaho"
6.58,2001,6,"Idaho"
6.35,2001,7,"Idaho"
6.4,2001,8,"Idaho"
6.32,2001,9,"Idaho"
6.29,2001,10,"Idaho"
6.52,2001,11,"Idaho"
6.51,2001,12,"Idaho"
6.56,2002,1,"Idaho"
6.44,2002,2,"Idaho"
6.13,2002,3,"Idaho"
6.09,2002,4,"Idaho"
6.57,2002,5,"Idaho"
7.03,2002,6,"Idaho"
6.96,2002,7,"Idaho"
7.08,2002,8,"Idaho"
6.81,2002,9,"Idaho"
6.77,2002,10,"Idaho"
6.55,2002,11,"Idaho"
6.46,2002,12,"Idaho"
6.53,2003,1,"Idaho"
6.53,2003,2,"Idaho"
6.6,2003,3,"Idaho"
6.49,2003,4,"Idaho"
6.43,2003,5,"Idaho"
6.31,2003,6,"Idaho"
6.15,2003,7,"Idaho"
6.15,2003,8,"Idaho"
6.18,2003,9,"Idaho"
6.15,2003,10,"Idaho"
5.82,2003,11,"Idaho"
5.69,2003,12,"Idaho"
5.75,2004,1,"Idaho"
5.77,2004,2,"Idaho"
5.77,2004,3,"Idaho"
5.75,2004,4,"Idaho"
6.17,2004,5,"Idaho"
6.69,2004,6,"Idaho"
6.61,2004,7,"Idaho"
6.61,2004,8,"Idaho"
6.46,2004,9,"Idaho"
6.34,2004,10,"Idaho"
6.05,2004,11,"Idaho"
5.86,2004,12,"Idaho"
5.91,2005,1,"Idaho"
5.89,2005,2,"Idaho"
5.9,2005,3,"Idaho"
5.93,2005,4,"Idaho"
6.13,2005,5,"Idaho"
6.9,2005,6,"Idaho"
6.89,2005,7,"Idaho"
6.87,2005,8,"Idaho"
6.61,2005,9,"Idaho"
6.6,2005,10,"Idaho"
6.27,2005,11,"Idaho"
6.08,2005,12,"Idaho"
6.14,2006,1,"Idaho"
6.3,2006,2,"Idaho"
6.31,2006,3,"Idaho"
6.41,2006,4,"Idaho"
6.62,2006,5,"Idaho"
6.46,2006,6,"Idaho"
6.33,2006,7,"Idaho"
6.34,2006,8,"Idaho"
6.22,2006,9,"Idaho"
6.13,2006,10,"Idaho"
5.94,2006,11,"Idaho"
5.67,2006,12,"Idaho"
5.7,2007,1,"Idaho"
5.77,2007,2,"Idaho"
5.89,2007,3,"Idaho"
6,2007,4,"Idaho"
6.09,2007,5,"Idaho"
6.97,2007,6,"Idaho"
6.98,2007,7,"Idaho"
6.98,2007,8,"Idaho"
6.78,2007,9,"Idaho"
6.78,2007,10,"Idaho"
6.54,2007,11,"Idaho"
6.31,2007,12,"Idaho"
6.32,2008,1,"Idaho"
6.43,2008,2,"Idaho"
6.67,2008,3,"Idaho"
6.65,2008,4,"Idaho"
6.82,2008,5,"Idaho"
7.65,2008,6,"Idaho"
7.48,2008,7,"Idaho"
7.55,2008,8,"Idaho"
7.3,2008,9,"Idaho"
7.4,2008,10,"Idaho"
7.25,2008,11,"Idaho"
7.05,2008,12,"Idaho"
